INFO  - 2014-07-23 11:01:34.262; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
DEBUG - 2014-07-23 11:01:35.243; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.path.PathHierarchyTokenizerFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.244; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.pattern.PatternTokenizerFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.247; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.ru.RussianLetterTokenizerFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.249; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.standard.ClassicTokenizerFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.249; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.standard.StandardTokenizerFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.250; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.standard.UAX29URLEmailTokenizerFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.251; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.wikipedia.WikipediaTokenizerFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.253; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.ja.JapaneseTokenizerFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.256; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.ConfigSolr from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.257; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.ByteArrayOutputStream
DEBUG - 2014-07-23 11:01:35.258; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.ByteArrayOutputStream from null
DEBUG - 2014-07-23 11:01:35.260; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.ConfigSolrXmlOld from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.262; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.ConfigSolrXml from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:01:35.264; org.apache.solr.core.ConfigSolr; Loading container configuration from /vagrant/projects/work/search-cloud/cloud/7804/server/bin/../../idx/solr.xml
DEBUG - 2014-07-23 11:01:35.286; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.io.ByteStreams from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.287; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.io.ByteStreams$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.288; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.FilterInputStream
DEBUG - 2014-07-23 11:01:35.288; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.FilterInputStream from null
DEBUG - 2014-07-23 11:01:35.289; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.io.ByteStreams$LimitedInputStream from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.290; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface com.google.common.io.InputSupplier from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.291; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.EOFException
DEBUG - 2014-07-23 11:01:35.291; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.EOFException from null
DEBUG - 2014-07-23 11:01:35.292; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.io.ByteSource from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.293; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.io.ByteStreams$ByteArrayByteSource from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.294; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.io.ByteStreams$6 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.295; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.io.DataInput
DEBUG - 2014-07-23 11:01:35.295; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.io.DataInput from null
DEBUG - 2014-07-23 11:01:35.296; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface com.google.common.io.ByteArrayDataInput from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.297; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.io.DataOutput
DEBUG - 2014-07-23 11:01:35.297; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.io.DataOutput from null
DEBUG - 2014-07-23 11:01:35.298; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface com.google.common.io.ByteArrayDataOutput from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.300; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface com.google.common.io.ByteProcessor from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.301; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface com.google.common.io.OutputSupplier from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.302; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.io.ByteSink from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.303; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.io.ByteStreams$7 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.308; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.google.common.base.Preconditions from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.309; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.NullPointerException
DEBUG - 2014-07-23 11:01:35.309; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.NullPointerException from null
DEBUG - 2014-07-23 11:01:35.328; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.commons.io.IOUtils from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.332; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.commons.io.output.ByteArrayOutputStream from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.333; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.CharArrayWriter
DEBUG - 2014-07-23 11:01:35.334; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.CharArrayWriter from null
DEBUG - 2014-07-23 11:01:35.334; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.BufferedInputStream
DEBUG - 2014-07-23 11:01:35.335; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.BufferedInputStream from null
DEBUG - 2014-07-23 11:01:35.336; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.commons.io.output.StringBuilderWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.337; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.lang.Appendable
DEBUG - 2014-07-23 11:01:35.337; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.lang.Appendable from null
DEBUG - 2014-07-23 11:01:35.338; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.PrintWriter
DEBUG - 2014-07-23 11:01:35.338; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.io.PrintWriter from null
DEBUG - 2014-07-23 11:01:35.340; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.Config from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.341; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.ParserConfigurationException
DEBUG - 2014-07-23 11:01:35.342; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.ParserConfigurationException from null
DEBUG - 2014-07-23 11:01:35.343; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.xml.sax.SAXException
DEBUG - 2014-07-23 11:01:35.343; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.xml.sax.SAXException from null
DEBUG - 2014-07-23 11:01:35.345; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.TransformerException
DEBUG - 2014-07-23 11:01:35.345; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.TransformerException from null
DEBUG - 2014-07-23 11:01:35.346; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.xml.sax.EntityResolver
DEBUG - 2014-07-23 11:01:35.347; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.xml.sax.EntityResolver from null
DEBUG - 2014-07-23 11:01:35.348; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.xml.sax.ErrorHandler
DEBUG - 2014-07-23 11:01:35.348; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.xml.sax.ErrorHandler from null
DEBUG - 2014-07-23 11:01:35.349; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.w3c.dom.Node
DEBUG - 2014-07-23 11:01:35.350; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.w3c.dom.Node from null
DEBUG - 2014-07-23 11:01:35.351; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.xpath.XPathExpressionException
DEBUG - 2014-07-23 11:01:35.351; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.xpath.XPathExpressionException from null
DEBUG - 2014-07-23 11:01:35.352; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.transform.Result
DEBUG - 2014-07-23 11:01:35.352; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.transform.Result from null
DEBUG - 2014-07-23 11:01:35.353; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.transform.Source
DEBUG - 2014-07-23 11:01:35.354; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.transform.Source from null
DEBUG - 2014-07-23 11:01:35.355; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.SortedSet
DEBUG - 2014-07-23 11:01:35.355; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.SortedSet from null
DEBUG - 2014-07-23 11:01:35.357; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.transform.ErrorListener
DEBUG - 2014-07-23 11:01:35.357; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.transform.ErrorListener from null
DEBUG - 2014-07-23 11:01:35.358; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLReporter
DEBUG - 2014-07-23 11:01:35.359; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLReporter from null
DEBUG - 2014-07-23 11:01:35.360; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.common.util.XMLErrorLogger from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.361; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.xml.sax.SAXParseException
DEBUG - 2014-07-23 11:01:35.361; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.xml.sax.SAXParseException from null
DEBUG - 2014-07-23 11:01:35.362; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.xpath.XPathFactory
DEBUG - 2014-07-23 11:01:35.362; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.xpath.XPathFactory from null
DEBUG - 2014-07-23 11:01:35.374; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xpath.internal.jaxp.XPathFactoryImpl from null
DEBUG - 2014-07-23 11:01:35.378; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.atomic.AtomicBoolean
DEBUG - 2014-07-23 11:01:35.378; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.concurrent.atomic.AtomicBoolean from null
DEBUG - 2014-07-23 11:01:35.382; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.xml.sax.InputSource
DEBUG - 2014-07-23 11:01:35.384; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.xml.sax.InputSource from null
DEBUG - 2014-07-23 11:01:35.386; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.DocumentBuilderFactory
DEBUG - 2014-07-23 11:01:35.386; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.DocumentBuilderFactory from null
DEBUG - 2014-07-23 11:01:35.389; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.jaxp.DocumentBuilderFactoryImpl from null
DEBUG - 2014-07-23 11:01:35.391; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.impl.dv.dtd.DTDDVFactoryImpl from null
DEBUG - 2014-07-23 11:01:35.393; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.xml.sax.ext.EntityResolver2
DEBUG - 2014-07-23 11:01:35.393; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.xml.sax.ext.EntityResolver2 from null
DEBUG - 2014-07-23 11:01:35.394; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.SystemIdResolver from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.394; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.net.URISyntaxException
DEBUG - 2014-07-23 11:01:35.395; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.net.URISyntaxException from null
DEBUG - 2014-07-23 11:01:35.395; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.transform.URIResolver
DEBUG - 2014-07-23 11:01:35.396; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.transform.URIResolver from null
DEBUG - 2014-07-23 11:01:35.396; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLResolver
DEBUG - 2014-07-23 11:01:35.396; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLResolver from null
DEBUG - 2014-07-23 11:01:35.397; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.DocumentBuilder
DEBUG - 2014-07-23 11:01:35.397; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.DocumentBuilder from null
DEBUG - 2014-07-23 11:01:35.404; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.TransformerFactory
DEBUG - 2014-07-23 11:01:35.404; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.TransformerFactory from null
DEBUG - 2014-07-23 11:01:35.408; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xalan.internal.xsltc.trax.TransformerFactoryImpl from null
DEBUG - 2014-07-23 11:01:35.414; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xalan.internal.xsltc.dom.XSLTCDTMManager from null
DEBUG - 2014-07-23 11:01:35.425; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.dom.DOMSource
DEBUG - 2014-07-23 11:01:35.427; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.dom.DOMSource from null
DEBUG - 2014-07-23 11:01:35.429; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.dom.DOMResult
DEBUG - 2014-07-23 11:01:35.431; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.dom.DOMResult from null
DEBUG - 2014-07-23 11:01:35.432; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.Transformer
DEBUG - 2014-07-23 11:01:35.433; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.Transformer from null
DEBUG - 2014-07-23 11:01:35.436; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.jaxp.DocumentBuilderFactoryImpl from null
DEBUG - 2014-07-23 11:01:35.437; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.impl.dv.dtd.DTDDVFactoryImpl from null
DEBUG - 2014-07-23 11:01:35.446; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.w3c.dom.Document
DEBUG - 2014-07-23 11:01:35.446; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.w3c.dom.Document from null
DEBUG - 2014-07-23 11:01:35.447; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.xpath.XPathConstants
DEBUG - 2014-07-23 11:01:35.448; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.xpath.XPathConstants from null
DEBUG - 2014-07-23 11:01:35.449; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.xpath.XPath
DEBUG - 2014-07-23 11:01:35.449; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.xpath.XPath from null
DEBUG - 2014-07-23 11:01:35.460; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:01:35.463; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:01:35.483; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.w3c.dom.NodeList
DEBUG - 2014-07-23 11:01:35.483; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.w3c.dom.NodeList from null
DEBUG - 2014-07-23 11:01:35.484; org.apache.solr.core.Config; null missing optional solr/cores
DEBUG - 2014-07-23 11:01:35.485; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.solr.core.CoresLocator from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:35.488; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:01:35.489; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:01:35.491; org.apache.solr.core.Config; null missing optional solr/@coreLoadThreads
DEBUG - 2014-07-23 11:01:35.493; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:01:35.495; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:01:35.496; org.apache.solr.core.Config; null missing optional solr/@persistent
DEBUG - 2014-07-23 11:01:35.499; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:01:35.501; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:01:35.502; org.apache.solr.core.Config; null missing optional solr/@sharedLib
DEBUG - 2014-07-23 11:01:35.505; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:01:35.507; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
